loc,v(g),ev(g),iv(g),l,d,i,b,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
36.0,6.0,4.0,3.0,0.05,21.5,27.63,0.19,26,0,8,0,18.0,20.0,63.0,46.0,11.0,True
108.0,19.0,8.0,3.0,0.02,56.7,36.91,0.77,91,6,18,2,21.0,31.0,236.0,147.0,37.0,True
172.0,35.0,30.0,22.0,0.02,42.56,96.85,1.1,137,7,17,0,22.0,56.0,299.0,227.0,69.0,True
57.0,11.0,8.0,2.0,0.04,23.75,32.25,0.29,46,0,6,0,19.0,22.0,98.0,55.0,21.0,True
68.0,9.0,5.0,9.0,0.05,21.6,47.99,0.35,47,6,5,0,17.0,25.0,109.0,73.0,17.0,True
18.0,1.0,1.0,1.0,0.08,12.0,17.72,0.08,14,0,2,0,7.0,7.0,39.0,24.0,1.0,True
48.0,11.0,10.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,21.0,True
12.0,2.0,1.0,2.0,0.17,5.83,17.98,0.03,8,0,2,0,7.0,6.0,17.0,10.0,3.0,True
45.0,3.0,1.0,2.0,0.06,16.37,34.92,0.2,31,5,6,0,16.0,22.0,72.0,48.0,5.0,True
77.0,1.0,1.0,1.0,0.07,14.78,114.76,0.55,67,0,8,0,12.0,48.0,175.0,118.0,1.0,True
94.0,13.0,5.0,12.0,0.04,26.92,48.94,0.44,58,19,8,8,19.0,36.0,134.0,102.0,25.0,True
22.0,3.0,1.0,3.0,0.09,10.68,27.18,0.1,16,0,4,0,13.0,17.0,37.0,26.0,5.0,True
98.0,19.0,16.0,6.0,0.02,40.62,33.35,0.48,78,1,9,0,26.0,24.0,153.0,96.0,37.0,True
34.0,5.0,1.0,4.0,0.06,16.0,40.1,0.22,28,1,6,0,16.0,27.0,75.0,54.0,9.0,True
101.0,15.0,15.0,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,29.0,True
54.0,9.0,1.0,4.0,0.03,33.23,17.29,0.19,33,2,14,0,18.0,13.0,76.0,46.0,17.0,True
46.0,4.0,1.0,4.0,0.06,17.82,40.98,0.23,33,4,5,0,14.0,25.0,67.0,61.0,7.0,True
21.0,4.0,3.0,2.0,0.06,16.67,18.43,0.1,15,0,4,0,16.0,10.0,45.0,20.0,7.0,True
56.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,13.0,True
4.0,2.0,1.0,1.0,0.22,4.5,16.35,0.02,2,0,0,0,9.0,8.0,10.0,8.0,3.0,True
46.0,7.0,1.0,7.0,0.04,27.15,53.3,0.47,41,0,3,0,23.0,40.0,152.0,95.0,13.0,True
67.0,24.0,13.0,9.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,47.0,True
44.0,10.0,5.0,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,19.0,True
62.0,2.0,1.0,2.0,0.05,18.38,48.48,0.29,44,6,9,0,18.0,32.0,95.0,65.0,3.0,True
65.0,9.0,1.0,9.0,0.03,39.9,32.04,0.43,52,3,5,0,23.0,27.0,152.0,83.0,17.0,True
31.0,4.0,1.0,3.0,0.09,11.0,31.23,0.12,21,2,4,0,14.0,16.0,44.0,27.0,7.0,True
44.0,3.0,1.0,3.0,0.05,18.64,33.57,0.21,32,1,9,0,21.0,22.0,69.0,41.0,4.0,True
21.0,2.0,1.0,2.0,0.16,6.22,37.75,0.08,15,0,3,0,8.0,18.0,30.0,22.0,3.0,True
17.0,3.0,3.0,2.0,0.16,6.25,17.51,0.04,13,0,2,0,10.0,8.0,20.0,10.0,5.0,True
97.0,11.0,6.0,8.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,21.0,True
24.0,2.0,1.0,2.0,0.11,9.38,32.58,0.1,19,0,4,0,14.0,17.0,37.0,24.0,3.0,True
84.0,12.0,1.0,7.0,0.05,20.36,40.76,0.27,65,7,6,0,18.0,25.0,98.0,57.0,23.0,True
152.0,19.0,8.0,13.0,0.01,138.3,37.93,0.94,86,18,22,0,29.0,36.0,1089.0,304.0,37.0,True
151.0,16.0,7.0,8.0,0.02,45.38,44.22,0.82,111,10,30,9,22.0,39.0,222.0,181.0,31.0,True
48.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,True
19.0,1.0,1.0,1.0,0.15,6.67,36.12,0.08,11,2,5,0,8.0,12.0,35.0,19.0,1.0,True
21.0,3.0,1.0,3.0,0.11,9.1,36.32,0.11,16,0,3,0,13.0,15.0,41.0,24.0,5.0,True
40.0,14.0,1.0,2.0,0.06,16.47,42.19,0.26,31,0,11,0,17.0,32.0,75.0,62.0,27.0,True
146.0,3.0,1.0,1.0,0.02,63.61,43.5,1.22,122,0,20,0,12.0,18.0,349.0,283.0,5.0,True
56.0,14.0,11.0,10.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,27.0,True
88.0,18.0,9.0,18.0,0.02,43.46,46.63,0.74,59,9,13,0,23.0,37.0,204.0,147.0,35.0,True
29.0,8.0,7.0,1.0,0.04,27.5,18.03,0.15,23,0,4,0,15.0,12.0,55.0,39.0,15.0,True
44.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,13.0,True
159.0,97.0,1.0,10.0,0.01,167.43,54.24,2.06,146,0,11,0,99.0,136.0,693.0,460.0,103.0,True
45.0,3.0,1.0,2.0,0.05,20.92,35.97,0.25,36,0,7,0,19.0,25.0,84.0,58.0,5.0,True
49.0,5.0,1.0,4.0,0.06,16.0,34.19,0.18,31,5,7,0,16.0,21.0,63.0,42.0,9.0,True
44.0,5.0,5.0,3.0,0.05,19.0,36.48,0.27,30,6,4,0,18.0,35.0,66.0,62.0,9.0,True
6.0,2.0,1.0,2.0,0.18,5.5,15.42,0.03,3,0,1,0,7.0,7.0,13.0,11.0,3.0,True
243.0,45.0,25.0,36.0,0.02,51.85,118.61,1.83,184,34,13,0,27.0,96.0,553.0,332.0,89.0,True
121.0,5.0,4.0,5.0,0.04,25.15,83.93,0.66,64,25,24,0,17.0,46.0,189.0,145.0,9.0,True
112.0,13.0,12.0,9.0,0.02,40.95,44.44,0.64,98,2,13,0,23.0,38.0,177.0,155.0,25.0,True
32.0,3.0,1.0,3.0,0.06,15.44,31.78,0.16,21,3,2,0,13.0,16.0,63.0,38.0,5.0,True
19.0,3.0,1.0,1.0,0.19,5.25,19.35,0.03,10,0,4,0,10.0,6.0,19.0,7.0,5.0,True
187.0,50.0,16.0,34.0,0.02,64.06,73.65,1.57,158,3,20,2,20.0,54.0,414.0,346.0,99.0,True
65.0,6.0,1.0,6.0,0.05,22.33,52.12,0.32,40,3,10,7,19.0,40.0,102.0,67.0,11.0,True
110.0,18.0,10.0,16.0,0.02,44.83,88.72,0.98,103,0,10,0,23.0,52.0,289.0,168.0,35.0,True
19.0,9.0,9.0,3.0,0.04,22.5,27.41,0.22,15,0,2,0,15.0,16.0,73.0,52.0,17.0,True
65.0,4.0,1.0,3.0,0.05,20.57,62.76,0.44,47,6,8,0,21.0,42.0,156.0,72.0,7.0,True
13.0,2.0,1.0,1.0,0.14,7.33,14.1,0.03,7,3,2,0,8.0,6.0,14.0,11.0,3.0,True
47.0,9.0,1.0,9.0,0.05,18.75,44.34,0.29,46,0,5,0,10.0,24.0,83.0,75.0,17.0,True
100.0,11.0,8.0,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,21.0,True
214.0,64.0,33.0,16.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,127.0,True
51.0,5.0,1.0,4.0,0.05,18.55,41.25,0.26,47,0,2,0,15.0,22.0,81.0,56.0,9.0,True
28.0,3.0,1.0,3.0,0.16,6.19,32.11,0.07,22,0,4,0,9.0,13.0,24.0,18.0,5.0,True
26.0,4.0,1.0,4.0,0.09,10.67,34.27,0.12,20,0,4,0,14.0,18.0,47.0,28.0,7.0,True
66.0,7.0,1.0,7.0,0.07,14.32,44.35,0.21,47,0,16,0,16.0,30.0,73.0,53.0,13.0,True
22.0,2.0,1.0,2.0,0.15,6.75,34.6,0.08,9,7,2,0,9.0,14.0,28.0,27.0,3.0,True
11.0,2.0,1.0,2.0,0.26,3.85,31.13,0.04,7,0,2,0,7.0,10.0,16.0,11.0,3.0,True
133.0,9.0,7.0,7.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,17.0,True
18.0,6.0,6.0,2.0,0.11,9.23,26.15,0.08,14,0,2,0,13.0,13.0,30.0,20.0,7.0,True
78.0,9.0,1.0,9.0,0.04,25.06,49.93,0.45,59,3,11,0,19.0,37.0,135.0,107.0,17.0,True
21.0,4.0,1.0,3.0,0.07,14.32,16.41,0.08,13,2,4,0,15.0,11.0,29.0,21.0,7.0,True
16.0,2.0,1.0,2.0,0.17,6.0,20.44,0.05,10,0,4,0,10.0,8.0,24.0,12.0,3.0,True
131.0,35.0,14.0,15.0,0.03,38.63,110.73,1.37,114,4,7,0,22.0,59.0,410.0,247.0,69.0,True
113.0,9.0,4.0,3.0,0.03,29.86,59.64,0.59,64,22,20,0,23.0,44.0,177.0,119.0,17.0,True
33.0,6.0,1.0,2.0,0.05,20.5,32.22,0.23,26,0,6,1,19.0,21.0,78.0,55.0,11.0,True
63.0,7.0,1.0,6.0,0.03,33.95,29.8,0.35,40,9,11,0,21.0,22.0,109.0,72.0,12.0,True
37.0,4.0,1.0,4.0,0.05,19.0,32.65,0.23,27,0,6,0,16.0,21.0,77.0,51.0,7.0,True
108.0,20.0,14.0,8.0,0.03,44.33,27.85,0.41,71,11,9,13,19.0,18.0,147.0,84.0,39.0,True
77.0,6.0,1.0,1.0,0.03,30.81,32.81,0.36,49,16,13,0,20.0,24.0,99.0,78.0,8.0,True
87.0,16.0,9.0,9.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,31.0,True
129.0,15.0,12.0,7.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,29.0,True
88.0,13.0,5.0,8.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,25.0,True
54.0,7.0,5.0,7.0,0.03,28.6,32.05,0.34,44,1,8,0,20.0,25.0,108.0,81.0,13.0,True
60.0,7.0,4.0,5.0,0.03,31.11,33.62,0.39,44,2,8,2,22.0,27.0,111.0,92.0,13.0,True
74.0,15.0,8.0,13.0,0.04,25.23,58.69,0.45,59,0,8,0,21.0,44.0,137.0,101.0,29.0,True
25.0,3.0,1.0,3.0,0.07,14.88,32.72,0.18,18,0,5,0,16.0,21.0,58.0,44.0,5.0,True
61.0,5.0,1.0,5.0,0.09,11.29,70.3,0.31,45,0,12,0,16.0,43.0,96.0,57.0,9.0,True
140.0,12.0,4.0,10.0,0.02,58.84,57.06,1.06,113,13,17,2,22.0,45.0,349.0,244.0,23.0,True
29.0,5.0,1.0,2.0,0.07,14.0,27.25,0.13,21,0,6,0,13.0,17.0,47.0,38.0,7.0,True
68.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,15.0,True
37.0,4.0,3.0,2.0,0.05,22.17,32.07,0.27,29,0,4,0,17.0,21.0,85.0,55.0,7.0,True
41.0,2.0,1.0,2.0,0.12,8.48,58.49,0.17,30,1,7,0,11.0,24.0,57.0,37.0,3.0,True
25.0,2.0,1.0,1.0,0.08,12.07,34.27,0.14,15,0,5,0,13.0,14.0,45.0,36.0,3.0,True
23.0,4.0,1.0,3.0,0.09,11.45,39.72,0.16,16,0,4,0,14.0,22.0,52.0,36.0,7.0,True
70.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,7.0,True
39.0,3.0,3.0,3.0,0.09,10.69,57.84,0.18,35,0,2,0,13.0,28.0,58.0,45.0,5.0,True
159.0,20.0,5.0,18.0,0.03,39.58,60.2,0.78,118,12,27,0,25.0,48.0,228.0,152.0,37.0,True
82.0,6.0,1.0,6.0,0.04,26.56,66.46,0.61,65,2,9,0,19.0,46.0,161.0,132.0,11.0,True
40.0,13.0,5.0,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,25.0,True
33.0,5.0,5.0,3.0,0.06,15.93,27.61,0.14,20,2,3,0,20.0,18.0,53.0,27.0,9.0,True
22.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,7.0,True
75.0,17.0,12.0,13.0,0.03,35.93,47.61,0.66,60,4,9,1,20.0,35.0,187.0,125.0,33.0,True
16.0,1.0,1.0,1.0,0.09,10.71,16.86,0.06,10,1,2,0,12.0,7.0,29.0,15.0,1.0,True
50.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,15.0,True
173.0,40.0,22.0,36.0,0.02,59.07,84.19,1.41,129,8,16,2,23.0,51.0,434.0,241.0,79.0,True
48.0,5.0,1.0,4.0,0.04,23.1,40.77,0.33,32,3,7,0,21.0,32.0,101.0,79.0,9.0,True
38.0,9.0,5.0,5.0,0.05,22.1,26.92,0.2,24,4,4,1,17.0,20.0,67.0,51.0,17.0,True
97.0,22.0,17.0,11.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,45.0,True
46.0,7.0,1.0,5.0,0.07,14.04,42.27,0.2,34,1,9,0,13.0,20.0,76.0,47.0,13.0,True
32.0,5.0,3.0,3.0,0.05,18.82,29.14,0.18,27,0,4,0,17.0,22.0,59.0,46.0,9.0,True
21.0,1.0,1.0,1.0,0.19,5.25,45.81,0.08,14,0,3,0,4.0,14.0,30.0,25.0,1.0,True
16.0,3.0,1.0,3.0,0.18,5.45,26.1,0.05,13,0,1,0,7.0,10.0,17.0,16.0,5.0,True
18.0,4.0,4.0,2.0,0.06,17.5,15.75,0.09,14,0,2,0,11.0,8.0,35.0,28.0,7.0,True
89.0,9.0,1.0,5.0,0.03,31.84,54.15,0.55,71,3,16,0,21.0,39.0,169.0,123.0,17.0,True
56.0,5.0,1.0,3.0,0.04,23.75,41.72,0.31,39,6,9,0,19.0,29.0,91.0,84.0,9.0,True
47.0,4.0,1.0,3.0,0.03,28.6,33.55,0.32,36,0,8,0,20.0,25.0,104.0,68.0,7.0,True
38.0,4.0,1.0,4.0,0.04,23.6,36.25,0.27,31,0,5,0,21.0,25.0,89.0,77.0,7.0,True
29.0,5.0,1.0,5.0,0.13,7.86,34.15,0.08,21,2,4,1,10.0,14.0,33.0,22.0,9.0,True
14.0,2.0,1.0,2.0,0.08,12.0,8.79,0.04,10,0,2,0,12.0,4.0,16.0,8.0,3.0,True
46.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,13.0,True
189.0,45.0,3.0,21.0,0.03,39.73,130.81,1.61,124,3,21,2,24.0,74.0,422.0,278.0,89.0,True
7.0,2.0,1.0,1.0,0.19,5.25,9.08,0.02,3,0,1,0,6.0,4.0,11.0,7.0,3.0,True
41.0,4.0,1.0,3.0,0.05,18.28,29.44,0.18,23,8,3,0,16.0,20.0,68.0,45.0,7.0,True
89.0,29.0,24.0,22.0,0.04,26.0,74.15,0.79,71,5,6,0,22.0,53.0,233.0,148.0,57.0,True
23.0,7.0,7.0,5.0,0.06,17.25,18.1,0.11,17,0,4,0,15.0,10.0,44.0,28.0,13.0,True
18.0,4.0,1.0,4.0,0.12,8.57,31.46,0.09,14,0,2,0,8.0,14.0,33.0,25.0,7.0,True
88.0,6.0,1.0,5.0,0.08,12.75,118.6,0.48,74,9,9,0,11.0,39.0,127.0,110.0,11.0,True
168.0,29.0,18.0,23.0,0.02,41.42,88.61,1.11,138,22,19,12,24.0,84.0,290.0,219.0,57.0,True
17.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,True
10.0,1.0,1.0,1.0,0.26,3.79,31.27,0.04,6,0,2,0,7.0,12.0,17.0,13.0,1.0,True
135.0,23.0,11.0,11.0,0.03,34.51,69.87,0.8,92,15,16,0,20.0,47.0,287.0,153.0,45.0,True
17.0,1.0,1.0,1.0,0.13,7.41,21.11,0.05,11,0,5,0,11.0,11.0,20.0,17.0,1.0,True
534.0,44.0,42.0,17.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,87.0,True
43.0,6.0,3.0,5.0,0.05,20.46,38.11,0.26,35,0,6,0,18.0,26.0,81.0,57.0,11.0,True
213.0,22.0,3.0,9.0,0.02,48.12,120.77,1.82,164,9,27,0,28.0,85.0,545.0,324.0,43.0,True
34.0,4.0,1.0,4.0,0.07,14.0,27.67,0.13,25,1,6,1,18.0,18.0,45.0,30.0,7.0,True
31.0,7.0,5.0,3.0,0.06,17.82,26.74,0.16,25,0,4,0,16.0,19.0,59.0,44.0,13.0,True
8.0,1.0,1.0,1.0,0.35,2.86,21.33,0.02,4,0,2,0,5.0,7.0,9.0,8.0,1.0,True
193.0,15.0,8.0,5.0,0.02,62.71,37.7,0.79,106,44,20,1,29.0,40.0,214.0,173.0,29.0,True
308.0,75.0,1.0,40.0,0.01,99.0,80.58,2.66,267,3,28,0,27.0,100.0,836.0,418.0,144.0,True
35.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,13.0,True
233.0,46.0,26.0,26.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,79.0,True
23.0,3.0,1.0,3.0,0.1,10.42,38.56,0.14,18,0,1,0,15.0,24.0,51.0,37.0,5.0,True
29.0,4.0,3.0,3.0,0.11,8.91,39.87,0.12,23,0,4,0,12.0,22.0,36.0,34.0,7.0,True
65.0,7.0,1.0,7.0,0.05,20.09,58.25,0.46,55,1,7,0,15.0,43.0,119.0,105.0,13.0,True
21.0,5.0,5.0,3.0,0.13,7.0,26.76,0.06,13,3,2,0,11.0,11.0,27.0,18.0,9.0,True
43.0,5.0,1.0,4.0,0.15,6.46,78.85,0.17,34,0,7,0,7.0,26.0,60.0,48.0,9.0,True
116.0,30.0,20.0,17.0,0.02,57.18,70.65,1.25,97,1,7,1,40.0,81.0,299.0,228.0,59.0,True
53.0,6.0,1.0,5.0,0.07,13.54,40.69,0.18,35,6,9,0,16.0,26.0,56.0,44.0,11.0,True
73.0,9.0,3.0,7.0,0.04,23.75,40.56,0.33,55,4,8,0,18.0,28.0,117.0,70.0,17.0,True
14.0,2.0,1.0,2.0,0.14,7.29,31.46,0.08,10,0,2,0,9.0,12.0,32.0,22.0,3.0,True
17.0,3.0,1.0,3.0,0.11,9.09,23.39,0.07,13,0,1,0,10.0,11.0,29.0,20.0,5.0,True
74.0,18.0,8.0,8.0,0.04,24.03,81.28,0.64,60,0,12,0,21.0,48.0,184.0,129.0,35.0,True
114.0,9.0,1.0,4.0,0.02,43.0,36.19,0.54,67,17,22,0,23.0,34.0,154.0,111.0,17.0,True
4.0,1.0,1.0,1.0,0.33,3.0,8.15,0.01,2,0,0,0,6.0,2.0,6.0,2.0,1.0,True
48.0,7.0,3.0,6.0,0.05,21.7,30.2,0.21,35,1,11,0,17.0,21.0,68.0,54.0,13.0,True
17.0,3.0,1.0,2.0,0.18,5.5,21.34,0.04,10,2,3,0,8.0,9.0,15.0,14.0,5.0,True
53.0,6.0,1.0,6.0,0.06,15.83,49.46,0.26,34,5,8,0,15.0,27.0,78.0,64.0,11.0,True
46.0,11.0,5.0,6.0,0.03,28.72,22.53,0.22,33,5,5,0,22.0,18.0,75.0,48.0,21.0,True
17.0,3.0,1.0,3.0,0.09,10.93,14.17,0.06,11,2,2,0,11.0,7.0,24.0,17.0,5.0,True
133.0,18.0,8.0,8.0,0.02,58.8,32.18,1.09,105,11,19,0,26.0,30.0,308.0,208.0,35.0,True
39.0,7.0,5.0,3.0,0.04,27.23,25.55,0.23,29,0,8,0,17.0,15.0,85.0,51.0,13.0,True
18.0,2.0,1.0,1.0,0.21,4.8,24.52,0.04,11,0,5,0,8.0,10.0,18.0,11.0,3.0,True
55.0,4.0,1.0,2.0,0.04,25.77,33.7,0.29,34,5,11,8,14.0,22.0,87.0,81.0,7.0,True
55.0,6.0,1.0,6.0,0.05,21.25,36.56,0.28,43,4,6,0,14.0,20.0,93.0,61.0,11.0,True
69.0,8.0,4.0,5.0,0.03,30.83,43.79,0.41,54,5,6,0,22.0,36.0,143.0,97.0,15.0,True
22.0,6.0,5.0,3.0,0.06,17.28,29.16,0.17,17,0,3,0,15.0,18.0,66.0,43.0,11.0,True
7.0,2.0,1.0,2.0,0.15,6.5,21.95,0.05,4,0,0,0,10.0,10.0,21.0,13.0,3.0,True
106.0,18.0,18.0,2.0,0.03,28.86,41.99,0.4,59,13,9,1,21.0,28.0,153.0,75.0,35.0,True
32.0,7.0,5.0,3.0,0.06,16.92,31.38,0.18,21,1,6,1,15.0,22.0,52.0,46.0,13.0,True
47.0,3.0,3.0,3.0,0.04,28.8,37.56,0.36,31,7,7,0,16.0,25.0,114.0,73.0,5.0,True
82.0,18.0,18.0,7.0,0.02,50.14,23.73,0.39,54,15,8,2,19.0,21.0,143.0,91.0,35.0,True
55.0,10.0,8.0,2.0,0.04,27.82,41.88,0.4,40,0,8,0,15.0,23.0,138.0,92.0,19.0,True
6.0,1.0,1.0,1.0,0.4,2.5,16.84,0.01,3,0,1,0,5.0,5.0,6.0,5.0,1.0,True
23.0,4.0,1.0,2.0,0.06,15.79,21.89,0.11,12,3,6,0,17.0,14.0,44.0,24.0,7.0,True
55.0,3.0,1.0,3.0,0.06,15.59,63.93,0.31,35,6,9,0,11.0,32.0,104.0,77.0,5.0,True
54.0,5.0,3.0,3.0,0.04,23.13,25.71,0.22,31,9,3,0,15.0,16.0,75.0,57.0,9.0,True
138.0,15.0,5.0,9.0,0.02,42.93,76.68,1.15,89,4,17,8,21.0,60.0,349.0,235.0,29.0,True
34.0,5.0,1.0,3.0,0.04,22.84,26.94,0.21,22,7,4,0,17.0,17.0,79.0,49.0,9.0,True
60.0,9.0,4.0,7.0,0.05,19.31,47.78,0.31,41,4,4,9,16.0,29.0,98.0,70.0,17.0,True
50.0,13.0,5.0,8.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,25.0,True
14.0,2.0,1.0,2.0,0.13,7.62,32.72,0.07,11,0,1,0,8.0,13.0,25.0,23.0,3.0,True
32.0,3.0,1.0,3.0,0.1,10.34,37.2,0.13,18,7,3,1,13.0,22.0,42.0,35.0,5.0,True
17.0,2.0,1.0,2.0,0.14,7.0,37.07,0.08,9,0,4,0,9.0,18.0,29.0,26.0,3.0,True
36.0,6.0,1.0,3.0,0.03,30.0,21.57,0.22,28,0,4,0,20.0,16.0,82.0,48.0,11.0,True
32.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,True
15.0,3.0,1.0,2.0,0.1,9.38,16.5,0.06,10,0,2,0,11.0,9.0,25.0,15.0,5.0,True
41.0,3.0,1.0,2.0,0.07,14.71,45.27,0.22,33,0,6,0,19.0,31.0,70.0,48.0,4.0,True
152.0,31.0,16.0,20.0,0.02,48.15,65.58,1.14,98,25,12,6,28.0,60.0,314.0,202.0,61.0,True
77.0,8.0,8.0,5.0,0.04,23.48,41.05,0.3,47,10,10,0,21.0,29.0,102.0,63.0,15.0,True
129.0,18.0,1.0,12.0,0.03,26.66,86.08,0.77,93,16,13,1,22.0,59.0,219.0,143.0,35.0,True
33.0,6.0,1.0,4.0,0.06,17.22,33.29,0.19,27,0,4,0,18.0,20.0,63.0,46.0,11.0,True
37.0,4.0,1.0,3.0,0.05,20.85,40.34,0.27,28,0,6,2,19.0,26.0,93.0,52.0,7.0,True
44.0,15.0,5.0,14.0,0.03,30.5,27.37,0.28,32,0,8,0,25.0,21.0,96.0,61.0,29.0,True
83.0,3.0,3.0,3.0,0.08,11.96,88.18,0.33,55,19,9,2,16.0,47.0,97.0,75.0,5.0,True
24.0,3.0,1.0,2.0,0.08,13.09,20.97,0.09,17,2,2,0,12.0,11.0,39.0,24.0,5.0,True
29.0,3.0,1.0,2.0,0.06,16.0,26.12,0.13,22,0,5,0,16.0,16.0,48.0,32.0,5.0,True
16.0,1.0,1.0,1.0,0.07,13.54,24.01,0.11,12,0,2,0,13.0,11.0,41.0,31.0,1.0,True
24.0,3.0,1.0,3.0,0.09,11.0,22.7,0.08,17,0,4,0,11.0,11.0,29.0,24.0,5.0,True
77.0,13.0,12.0,8.0,0.03,33.25,61.07,0.68,67,3,17,2,25.0,50.0,193.0,133.0,25.0,True
108.0,19.0,3.0,10.0,0.03,33.41,50.32,0.55,62,15,4,0,27.0,29.0,158.0,110.0,23.0,True
32.0,4.0,1.0,4.0,0.05,19.0,23.77,0.17,24,1,5,0,14.0,13.0,66.0,38.0,7.0,True
37.0,9.0,5.0,4.0,0.04,23.04,24.07,0.2,25,2,6,0,25.0,20.0,76.0,38.0,17.0,True
48.0,12.0,4.0,3.0,0.03,35.22,29.06,0.33,41,2,4,0,21.0,22.0,107.0,75.0,18.0,True
22.0,2.0,1.0,1.0,0.07,15.14,17.73,0.09,11,3,5,0,11.0,7.0,41.0,22.0,3.0,True
29.0,6.0,6.0,1.0,0.04,28.47,18.13,0.18,21,0,4,2,19.0,15.0,62.0,46.0,11.0,True
29.0,4.0,1.0,2.0,0.08,12.79,27.54,0.11,17,4,4,2,15.0,17.0,42.0,29.0,7.0,True
80.0,16.0,8.0,8.0,0.03,34.89,42.08,0.43,66,23,11,5,22.0,38.0,144.0,103.0,31.0,True
82.0,4.0,1.0,3.0,0.03,39.93,18.65,0.33,41,7,20,0,17.0,13.0,100.0,51.0,7.0,True
143.0,25.0,25.0,11.0,0.0,0.0,50.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,49.0,True
158.0,29.0,25.0,22.0,0.02,49.48,80.58,1.02,133,16,17,0,20.0,59.0,325.0,283.0,57.0,True
41.0,6.0,1.0,5.0,0.05,20.42,33.13,0.23,39,0,2,0,25.0,22.0,68.0,49.0,7.0,True
23.0,3.0,1.0,2.0,0.07,14.06,13.34,0.06,11,11,3,0,13.0,8.0,26.0,15.0,5.0,True
74.0,5.0,1.0,5.0,0.05,21.35,74.74,0.53,49,16,7,0,18.0,47.0,149.0,125.0,9.0,True
9.0,2.0,1.0,2.0,0.22,4.5,13.88,0.02,7,0,0,0,9.0,5.0,12.0,5.0,3.0,True
70.0,10.0,1.0,4.0,0.02,44.82,35.17,0.54,61,1,5,0,20.0,17.0,198.0,96.0,19.0,True
101.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,13.0,True
19.0,3.0,1.0,2.0,0.1,9.88,30.38,0.11,13,0,4,0,14.0,17.0,38.0,23.0,5.0,True
93.0,6.0,6.0,5.0,0.05,20.24,69.67,0.43,62,12,14,2,17.0,33.0,132.0,95.0,11.0,True
40.0,4.0,1.0,2.0,0.07,14.61,38.96,0.17,35,0,2,0,19.0,27.0,60.0,42.0,7.0,True
71.0,9.0,4.0,4.0,0.04,23.85,50.5,0.4,54,5,6,0,21.0,37.0,128.0,87.0,17.0,True
56.0,5.0,1.0,4.0,0.06,16.92,39.58,0.21,48,0,3,1,14.0,24.0,68.0,48.0,9.0,True
105.0,18.0,11.0,8.0,0.04,27.77,87.92,0.74,93,1,14,0,20.0,42.0,223.0,165.0,35.0,True
